Date,Close,High,Low,Open,Volume
2018-05-11,6.297802448272705,6.427950185402755,6.199078827906049,6.254502614778557,1214456000
2018-05-14,6.318339824676514,6.395785420516743,6.294586972600472,6.335907524871834,523140000
2018-05-15,6.075859069824219,6.257472021753247,5.975402984090943,6.254749913417246,963528000
2018-05-16,6.086993217468262,6.149097683316127,6.000393080780603,6.037259997461729,553828000
2018-05-17,6.129056930541992,6.222832345678364,6.072643022615309,6.088726021897825,519784000
2018-05-18,6.085259437561035,6.244355953156931,6.080310751904309,6.181014570094866,483716000
2018-05-21,6.043197154998779,6.18645845707527,5.950411413394385,6.182747178429554,640624000
2018-05-22,6.005096435546875,6.081799223055746,5.944476178495506,6.056561665649917,518264000
2018-05-23,6.128637313842773,6.1298754867852905,5.948150232352463,5.948893041673049,442956000
2018-05-24,6.132351875305176,6.1746887078210015,6.071694613647494,6.124924725353039,437372000
2018-05-25,6.171716213226318,6.188056600907964,6.109325899655269,6.144977439949498,292112000
2018-05-29,6.154634475708008,6.222719834047149,6.107841729433728,6.153644220496209,352684000
2018-05-30,6.263570785522461,6.272236109195307,6.163547922427476,6.188306192446205,390996000
2018-05-31,6.243762493133545,6.3182847278091945,6.220985212289084,6.23163104343221,493868000
2018-06-01,6.378200054168701,6.384389974947322,6.279910270013704,6.288575592434188,421968000
2018-06-04,6.5572028160095215,6.579237293367765,6.380181826545617,6.412367246346003,642024000
2018-06-05,6.562648773193359,6.600281301149745,6.515608113247878,6.560420345001996,391712000
2018-06-06,6.5646281242370605,6.567846806981335,6.456187415899372,6.472527803076621,371356000
2018-06-07,6.5089240074157715,6.572799951171487,6.4185562590329095,6.560915944839103,369448000
2018-06-08,6.493574142456055,6.536157949325757,6.417318825500218,6.436135090939634,360456000
2018-06-11,6.452475547790527,6.522540944076,6.439601285634132,6.480947391982125,265372000
2018-06-12,6.501000881195068,6.513132332998296,6.42870706183112,6.478966405812023,319160000
2018-06-13,6.49654483795166,6.577503984281436,6.487384151074166,6.502486841301292,338208000
2018-06-14,6.608203887939453,6.664900126229603,6.526749382443074,6.541604626101614,430016000
2018-06-15,6.56735372543335,6.622316907966868,6.520065611682199,6.5510133325781075,432260000
2018-06-18,6.563145160675049,6.580723254325221,6.496050525439615,6.523284198309244,356268000
2018-06-19,6.441334247589111,6.527245142510411,6.313829801237201,6.459902594952906,594932000
2018-06-20,6.494315147399902,6.547297327465854,6.444055814203834,6.482431143874498,369780000
2018-06-21,6.365574359893799,6.5445758558810185,6.357899291793022,6.526254954071764,359516000
2018-06-22,6.213062763214111,6.399739770619916,6.197713101614154,6.386370146893781,434160000
2018-06-25,5.920172691345215,6.110315315320538,5.831538508048311,6.106601741610812,665816000
2018-06-26,5.991230487823486,6.081845685867541,5.939733439633897,6.033567321245977,478884000
2018-06-27,5.835995674133301,6.101155450421502,5.830548563440235,6.0348036449276234,453892000
2018-06-28,5.963253498077393,5.97513750390956,5.818417944362928,5.826093011786842,338012000
2018-06-29,5.865211486816406,6.040994293570312,5.863973313684513,6.0283679498629965,392300000
2018-07-02,5.9974188804626465,6.001132454571646,5.775090353017031,5.795639677906049,357572000
2018-07-03,5.863725185394287,6.038022825215759,5.855307309086149,6.032080822658521,222732000
2018-07-05,6.009551048278809,6.01450232360777,5.880065635877546,5.918935862501563,306216000
2018-07-06,6.123437881469727,6.131855757141185,5.963747578299378,5.98503971316701,296352000
2018-07-09,6.170975208282471,6.207370040731743,6.092244484009526,6.197714461602236,303880000
2018-07-10,6.27000617980957,6.29204065069007,6.1429966581958215,6.183352498125883,360016000
2018-07-11,6.128391265869141,6.2118262911336375,6.117744959478739,6.177164996431688,367508000
2018-07-12,6.219995021820068,6.268025933400291,6.163794151913892,6.173697646857069,345508000
2018-07-13,6.172708034515381,6.238564965553813,6.130619117853917,6.238564965553813,246988000
2018-07-16,6.144979000091553,6.197961668720714,6.132600101399555,6.144979000091553,197036000
2018-07-17,6.2808990478515625,6.296001733217779,6.070207095279511,6.095708165104614,362136000
2018-07-18,6.231631755828857,6.287337735884095,6.18063007767088,6.273473220354727,277640000
2018-07-19,6.23980188369751,6.2734733905820805,6.197713444541109,6.212815661270541,235752000
2018-07-20,6.211578369140625,6.2761971231198626,6.2006846178303485,6.2373268924378715,222352000
2018-07-23,6.174935340881348,6.1868193459103535,6.02316753939255,6.1850862815196495,301584000
2018-07-24,6.157604217529297,6.309619452887764,6.1400256570604155,6.222965767874999,354620000
2018-07-25,6.235840320587158,6.2484671345699825,6.109078233811533,6.167012638488926,319112000
2018-07-26,6.3093743324279785,6.346264061753086,6.198953062473825,6.215788821122793,325124000
2018-07-27,6.239553928375244,6.352946392455769,6.185581015704775,6.346014135069161,295420000
2018-07-30,6.044212341308594,6.259608637807858,6.009303134921157,6.25366663518394,340340000
2018-07-31,6.062285900115967,6.137055589521377,5.9949438321755375,6.033814059503845,283988000
2018-08-01,6.102147102355957,6.148940320323307,6.038271155785921,6.093729697038945,283556000
2018-08-02,6.204893112182617,6.2088541325756905,5.971918718283632,6.0308429105401515,269668000
2018-08-03,6.241535663604736,6.265303677724152,6.212568927649498,6.229404210796825,214288000
2018-08-06,6.289319038391113,6.292785167710131,6.182363920990153,6.228909221052597,207508000
2018-08-07,6.361611366271973,6.380180181670355,6.311352502967718,6.338091276028667,258132000
2018-08-08,6.398006439208984,6.4430665870787545,6.327941051926506,6.362850258823024,262100000
2018-08-09,6.349480628967285,6.4185557611067585,6.3418055618157165,6.415832441580327,204280000
2018-08-10,6.308134078979492,6.340567409723616,6.256389594986334,6.267530790237581,256396000
2018-08-13,6.341062068939209,6.461882147956132,6.315066105046342,6.316799169305867,375208000
2018-08-14,6.472527980804443,6.4866404127959205,6.363344460202752,6.4465320169051346,466220000
2018-08-15,6.414346694946289,6.5272437913338175,6.335615520636494,6.493324842722196,591136000
2018-08-16,6.373744487762451,6.486642083880502,6.313582114539576,6.484166209696364,801260000
2018-08-17,6.061296463012695,6.2630757205742515,6.034309765271959,6.262332911105046,1143188000
2018-08-20,6.13606595993042,6.268769599171233,5.910271249959406,6.0206929669832165,854388000
2018-08-21,6.271740436553955,6.276196820712855,6.13259943915863,6.15240595826181,673988000
2018-08-22,6.506943225860596,6.511894974022817,6.235593943271688,6.239060072540304,749856000
2018-08-23,6.606471538543701,6.671833106597635,6.45445626200015,6.468320779802533,720684000
2018-08-24,6.739668369293213,6.754275691857476,6.610430893951595,6.614887277200518,531512000
2018-08-27,6.830779552459717,6.9050538780462825,6.737936409364187,6.769379015157811,505776000
2018-08-28,6.793148517608643,6.8476168090749185,6.673071208394078,6.824839048299535,475384000
2018-08-29,6.898674488067627,6.923693876271423,6.764659431883373,6.78546757979747,420108000
2018-08-30,6.881830215454102,6.978687806842193,6.844920318325625,6.8674624808213,346608000
2018-08-31,6.952924728393555,6.965806030728432,6.85185590315592,6.86176481532872,306592000
2018-09-04,7.027735710144043,7.065388350065548,6.911308347971435,6.939795763348168,391720000
2018-09-05,6.896939754486084,7.045570119555992,6.815936340180612,7.010146658672871,393156000
2018-09-06,6.755743026733398,6.883069646893373,6.722796784196716,6.880592418302812,322796000
2018-09-07,6.734439373016357,6.860031974102041,6.61875521331212,6.6635919618378825,295420000
2018-09-10,6.805533409118652,6.835259676116271,6.7131351090664,6.756981057586023,220140000
2018-09-11,6.757724285125732,6.846902141308397,6.738402093422781,6.7592102441159705,243112000
2018-09-12,6.643774032592773,6.7374111815967614,6.488207594735411,6.7178414091433165,419092000
2018-09-13,6.721557140350342,6.812221421772524,6.692326509962645,6.709666634348066,305536000
2018-09-14,6.847645282745361,6.913785812790336,6.775064337191274,6.811974235155938,386936000
2018-09-17,6.785715103149414,6.871177813474078,6.76639338667431,6.822129834172369,205528000
2018-09-18,6.713630199432373,6.89248201670752,6.706942202852049,6.789679642426318,299520000
2018-09-19,6.737410068511963,6.7552458254906025,6.645011785140593,6.69505055911023,224860000
2018-09-20,6.596213340759277,6.6576470029986625,6.542210891764479,6.615287481062177,430584000
2018-09-21,6.526108264923096,6.653682920773438,6.49291444593147,6.608102960567568,435128000
2018-09-24,6.581844806671143,6.5853128317606355,6.407947445065165,6.495143706950837,293912000
2018-09-25,6.648975849151611,6.6739952394381765,6.562274753142415,6.647985052380307,280388000
2018-09-26,6.612066745758057,6.694309029919826,6.596213050549604,6.6539311036273086,268548000
2018-09-27,6.623955249786377,6.668544403736934,6.592495449987243,6.6472406233521095,214428000
2018-09-28,6.961346626281738,6.983641205833777,6.727997229117716,6.755989480326985,709396000
2018-10-01,7.167943954467773,7.234827228660904,7.000487006692283,7.039130917717396,622060000
2018-10-02,7.0966010093688965,7.252166969557371,7.07430642832625,7.140446955755039,383964000
2018-10-03,7.102794647216797,7.174384801229004,6.998753414740065,7.166953115879589,320552000
2018-10-04,6.918493270874023,7.090904214961032,6.841453024460821,7.066628037371336,391220000
2018-10-05,6.684893608093262,6.955896078732961,6.6274231545378,6.893719223337025,426636000
2018-10-08,6.5835795402526855,6.71709899330426,6.442628401559855,6.601662883411678,408612000
2018-10-09,6.577881813049316,6.657646392455683,6.510007268240517,6.563018442957115,273500000
2018-10-10,6.0861616134643555,6.517684954026278,6.083931966746251,6.471856949411784,684940000
2018-10-11,5.824573516845703,6.132485944389752,5.803022151077367,5.998966036573877,725436000
2018-10-12,6.1072187423706055,6.1815341744206895,5.9365418219564585,6.0817041884269445,608236000
2018-10-15,5.830766201019287,6.093841877748437,5.829775404254054,6.093841877748437,449760000
2018-10-16,6.0896315574646,6.100778849603345,5.894182809616081,5.943478381637942,408712000
2018-10-17,6.0210137367248535,6.189957129979561,5.971965746260524,6.151808377963065,329668000
2018-10-18,5.933568954467773,6.128770104329965,5.873126095533443,6.090374246658816,524020000
2018-10-19,5.676934719085693,6.008380152171643,5.640520451415362,5.98881084974048,613608000
2018-10-22,5.72771692276001,5.829280934986332,5.624914532450318,5.729203354446498,368844000
2018-10-23,5.4760355949401855,5.553570995617626,5.368278293439283,5.460429009890786,626436000
2018-10-24,4.939727783203125,5.484210078457417,4.9258556830033955,5.437639321363186,884288000
2018-10-25,5.148552894592285,5.195866862333608,4.797785350084992,4.842126927737931,951720000
2018-10-26,4.911984443664551,5.074238906208074,4.783914602968761,4.91247960591105,664784000
2018-10-29,4.598125457763672,5.056649826075438,4.360069185044151,5.053181801357796,758016000
2018-10-30,5.02865743637085,5.038566348138738,4.598125331190589,4.621163125816301,807192000
2018-10-31,5.222619533538818,5.266217889458891,5.053676199650327,5.193388908912959,745772000
2018-11-01,5.402958869934082,5.412372147931398,5.13245150865027,5.259034890748294,566528000
2018-11-02,5.323936939239502,5.499320720466473,5.207261999487489,5.393545489895391,452960000
2018-11-05,5.245906829833984,5.334094370567278,5.08513833544333,5.3108085167496455,379332000
2018-11-06,5.228317737579346,5.322202453880064,5.1911597917362435,5.237978595606073,299012000
2018-11-07,5.295943737030029,5.385617205054385,5.231289654186786,5.294952940460906,483812000
2018-11-08,5.102725982666016,5.237483799491122,5.049218702179946,5.2367405837573315,511352000
2018-11-09,5.094797134399414,5.185213813496817,4.98010428686983,5.013793730967142,413240000
2018-11-12,4.6952314376831055,5.025438476300748,4.6734320164013035,5.003391473919815,617116000
2018-11-13,4.937249660491943,5.058630987732343,4.786885287737589,4.793078593475858,644712000
2018-11-14,4.8847336769104,5.1247715234073965,4.776729284904137,5.110403791117048,526580000
2018-11-15,5.013547420501709,5.085633201038451,4.842870037746544,4.878789137478887,840708000
2018-11-16,4.073213577270508,4.227541172120289,4.003356965685753,4.045716956588827,1963520000
2018-11-19,3.5844671726226807,4.008558664330263,3.5827331601585435,4.007815921116741,1697820000
2018-11-20,3.692966938018799,3.8212843232360005,3.302317110776272,3.3208958481062703,1692032000
2018-11-21,3.584714889526367,3.8470473611427054,3.5574660874514787,3.830202634246875,1025496000
2018-11-23,3.5918984413146973,3.705600515050625,3.537153024653858,3.550034326955405,411968000
2018-11-26,3.791311264038086,3.801715339549664,3.6305427833025696,3.7130326441297896,814832000
2018-11-27,3.8081557750701904,3.8894070171134008,3.72938176121987,3.7653006250508363,738060000
2018-11-28,3.9652085304260254,3.970410568051565,3.7932927627349775,3.9258214041280914,804524000
2018-11-29,3.901977300643921,4.004634702115506,3.871725634613067,3.96744004627284,549172000
2018-11-30,4.052491664886475,4.063153977134155,3.8613104565034506,3.911647363160509,729564000
2018-12-03,4.216397762298584,4.331453722929666,4.149447083320433,4.279876945609237,890804000
2018-12-04,3.895777702331543,4.176721865880532,3.8806516350429696,4.171762453036183,812112000
2018-12-06,3.9250385761260986,3.929997753756291,3.739560697790461,3.7551824265707046,692308000
2018-12-07,3.6602113246917725,3.9394200179446996,3.6108664367261767,3.9292533620284655,681676000
2018-12-10,3.765596866607666,3.7903934638905636,3.611610513002644,3.6153300735384417,629472000
2018-12-11,3.674593687057495,3.8655266292364314,3.595492785243797,3.857343785479079,671912000
2018-12-12,3.692199468612671,3.788409787112771,3.591029735886623,3.6802970636527053,654136000
2018-12-13,3.691950798034668,3.8032871697841752,3.655995996702689,3.739064279545623,471384000
2018-12-14,3.6314473152160645,3.734104709178062,3.607890575450741,3.6502924705504856,471820000
2018-12-17,3.56028151512146,3.6736014682603484,3.502257652505241,3.6014437970193094,662868000
2018-12-18,3.6435980796813965,3.727658159383367,3.5768954757792177,3.604171542961444,564372000
2018-12-19,3.434563159942627,3.6634349372874007,3.3829863947406666,3.6098743593938836,745364000
2018-12-20,3.350008249282837,3.5161448699030586,3.2902486221736167,3.426133567701442,749588000
2018-12-21,3.2128820419311523,3.409518316810805,3.18535791529359,3.3765388833016194,863740000
2018-12-24,3.1511387825012207,3.2230486120221418,3.087163729605887,3.1365088459595687,463840000
2018-12-26,3.300414562225342,3.3014063504286826,3.086172702764023,3.19726102178592,695100000
2018-12-27,3.252556800842285,3.2825606376258523,3.104025772041012,3.2480935178818586,637044000
2018-12-28,3.314051866531372,3.4067909042995783,3.231231654878886,3.273137654715349,628728000
2018-12-31,3.310333013534546,3.3899295707126145,3.2795852157540843,3.357446261888724,465140000
2019-01-02,3.377779006958008,3.433819052704614,3.2247847018464455,3.2394146399426385,508752000
2019-01-03,3.1737043857574463,3.3514953152661398,3.1662655010249403,3.317524085134592,705552000
2019-01-04,3.3770358562469482,3.415222304441284,3.216106509926051,3.2468540734235254,585620000
2019-01-07,3.555818557739258,3.5927653887223716,3.382986807469436,3.434315750145806,709160000
2019-01-08,3.467294454574585,3.639630285844697,3.394640656623528,3.6373984079374995,786016000
2019-01-09,3.535484552383423,3.5828458567635924,3.4680380045539994,3.5186227380677035,617260000
2019-01-10,3.601195812225342,3.6098745498127296,3.4556403766023602,3.5161439473910776,523156000
2019-01-11,3.6904633045196533,3.7132760871336066,3.5511069020027533,3.578878861805205,874764000
2019-01-14,3.7303855419158936,3.7556780316693534,3.6145858799559756,3.63814262220076,730168000
2019-01-15,3.716252088546753,3.8025438146360644,3.6979025870726665,3.7631172757641576,617012000
2019-01-16,3.6907105445861816,3.7765063536187076,3.6852554741967944,3.74352715661403,470104000
2019-01-17,3.762125015258789,3.802047443243775,3.630455564376065,3.65773186610097,493436000
2019-01-18,3.8913145065307617,3.9173509531694863,3.7603890234866792,3.811965786256249,651336000
2019-01-22,3.6889760494232178,3.8727181968040485,3.6587243773457394,3.861063856365089,661552000
2019-01-23,3.7018697261810303,3.8330432905960445,3.6706262701491577,3.7442718634101175,591020000
2019-01-24,3.91387939453125,3.931484696460281,3.78171406033264,3.7864254082577964,708972000
2019-01-25,3.9711599349975586,3.989261371433262,3.751711055937493,3.8543684720154476,1154572000
2019-01-28,3.4221651554107666,3.512176436947682,3.248341859729649,3.385962285157664,2511528000
2019-01-29,3.263219118118286,3.4243964979510797,3.2485891804287648,3.3760431657623244,1153932000
2019-01-30,3.4067904949188232,3.4211723653983093,3.2597471788169576,3.3393439515992647,974228000
2019-01-31,3.5644969940185547,3.6002039684535703,3.3817466675153294,3.403567662025022,842852000
2019-02-01,3.5887975692749023,3.639878443900059,3.53548528949638,3.5830944325555603,625048000
2019-02-04,3.6991419792175293,3.736336635172922,3.5825983612912555,3.6046671841853786,528592000
2019-02-05,3.718235492706299,3.754934257475617,3.6773212733572245,3.71104443703953,542424000
2019-02-06,3.7938644886016846,3.8583354443589557,3.74600728407035,3.7514623550728396,702464000
2019-02-07,3.6554999351501465,3.749726663472055,3.612602143413031,3.7474950219852925,637120000
2019-02-08,3.6740970611572266,3.6847593732644013,3.5739191431657025,3.5883010149591295,461604000
2019-02-11,3.6314473152160645,3.684263694271687,3.583093982384313,3.6299593966636032,495180000
2019-02-12,3.7484865188598633,3.764108481009168,3.655499651139106,3.6698817600081273,591060000
2019-02-13,3.790888786315918,3.8640384771434837,3.7643564454130916,3.777994595509776,605372000
2019-02-14,3.831803560256958,3.8600716526513543,3.7467514542592557,3.7898975522501437,827264000
2019-02-15,3.9014816284179688,4.063402517766154,3.8786688449629603,4.040589970789013,1516748000
2019-02-19,3.8841240406036377,3.964712862884575,3.871725978539994,3.8908192022185357,551892000
2019-02-20,3.9314844608306885,3.9986829445713377,3.902224823467355,3.9133830294867753,540988000
2019-02-21,3.8625500202178955,3.968678896081761,3.847920084091436,3.9441306076937037,448548000
2019-02-22,3.947355270385742,3.9662006658237643,3.9007379123888524,3.9143760648470867,401740000
2019-02-25,3.9349565505981445,4.098365341588388,3.9262775772704654,4.030919022939467,656020000
2019-02-26,3.8955307006835938,3.986285946804574,3.862055364278023,3.930245890638766,488464000
2019-02-27,3.8536243438720703,3.907680582190703,3.7965922681203077,3.8811484753498853,500256000
2019-02-28,3.829050302505493,3.869758601578592,3.8067106507593595,3.847418713110883,324944000
2019-03-01,3.883410692214966,3.9256079687334604,3.820610827482633,3.8789425726219817,357188000
2019-03-04,3.8916022777557373,3.9447214181907544,3.835007827707197,3.921885123448779,409992000
2019-03-05,3.885148286819458,3.923374086167874,3.821603695081215,3.875963963292582,362924000
2019-03-06,3.774193048477173,3.8846511059061313,3.7714627022516134,3.876211746335521,403524000
2019-03-07,3.704939603805542,3.76029291359263,3.6587706166466516,3.750612185877795,450104000
2019-03-08,3.73919415473938,3.749867692616124,3.594233217126127,3.6155802928796152,422416000
2019-03-11,3.999826669692993,4.02266272916169,3.7156139803109496,3.7627760250091757,859728000
2019-03-12,4.034080982208252,4.080497824426409,3.9514232486314342,4.027627004860837,579576000
2019-03-13,4.185494422912598,4.214784452798531,4.064114505153796,4.071561291435047,768900000
2019-03-14,4.109539031982422,4.206593444752591,4.1018441614684455,4.194678775992687,519384000
2019-03-15,4.215032577514648,4.257726250190293,4.149253822393764,4.152728894279491,661484000
2019-03-18,4.1936869621276855,4.300421891081058,4.1666306300903395,4.246557784686769,486992000
2019-03-19,4.361482620239258,4.4059143061900965,4.271378827474151,4.288257546635277,854972000
2019-03-20,4.328967094421387,4.443893061335595,4.294215890905475,4.39052559818495,719148000
2019-03-21,4.565767765045166,4.592079362152888,4.347085843870799,4.352050367618375,824312000
2019-03-22,4.405914783477783,4.58711567221418,4.39201449321232,4.53846465628506,747644000
2019-03-25,4.313576698303223,4.4294954580685015,4.247301763505506,4.365206617148532,525212000
2019-03-26,4.3902764320373535,4.511407788978834,4.333930078227208,4.455309992781661,703508000
2019-03-27,4.381091594696045,4.46225961235754,4.31159015985098,4.415842785561594,474372000
2019-03-28,4.399708271026611,4.465486549241608,4.346588912047181,4.407154582708,480264000
2019-03-29,4.457049369812012,4.4813753583590294,4.416093213037389,4.4664817800380145,456896000
2019-04-01,4.524563312530518,4.554846148335451,4.477153202081193,4.548888814831183,483824000
2019-04-02,4.542435646057129,4.586867334364161,4.505699301942221,4.548641538247996,440920000
2019-04-03,4.681936264038086,4.741012975511193,4.5871160139967255,4.592080539016616,783504000
2019-04-04,4.673000812530518,4.7154464153904465,4.61020093978387,4.666546834881286,457376000
2019-04-05,4.739771366119385,4.757147202803983,4.67970232083365,4.716190583640712,481744000
2019-04-08,4.760621547698975,4.785691778463914,4.685162297793606,4.709239718445537,424192000
2019-04-09,4.697822093963623,4.738282068549915,4.655624583170124,4.7271121252974275,439972000
2019-04-10,4.768317222595215,4.794132186225443,4.692610341672005,4.697078225099699,444772000
2019-04-11,4.754416465759277,4.802323231055334,4.705020721761634,4.770799019021911,374600000
2019-04-12,4.7164387702941895,4.797110642459718,4.707751088484751,4.793138927871197,471708000
2019-04-15,4.584632396697998,4.713707168413738,4.544917155161312,4.708742644860897,440092000
2019-04-16,4.671757698059082,4.690622508598769,4.591086321702891,4.623851419283816,394964000
2019-04-17,4.648922443389893,4.727608213195243,4.626582557265215,4.706757779063704,351004000
2019-04-18,4.6243486404418945,4.6896307663251955,4.596548060029767,4.655624766848665,380988000
2019-04-22,4.678212642669678,4.69385046883139,4.569244027924534,4.600767764441382,279936000
2019-04-23,4.732821464538574,4.764097593426897,4.681688182445878,4.691368674829881,346856000
2019-04-24,4.745233058929443,4.785941124958199,4.682433186647897,4.743246964736514,318204000
2019-04-25,4.639491081237793,4.727361193530183,4.559812483309151,4.705021302374951,499296000
2019-04-26,4.420560359954834,4.490062293532506,4.301662678146843,4.4855939367154125,868988000
2019-04-29,4.451340198516846,4.479140784756315,4.356271378376447,4.428503664503548,391920000
2019-04-30,4.492792129516602,4.51835853225463,4.399957505815495,4.419070405179102,362920000
2019-05-01,4.4796366691589355,4.5873643960625055,4.479388111507241,4.545166881895001,354280000
2019-05-02,4.547152519226074,4.588853391687187,4.446126853125772,4.489317177729967,394684000
2019-05-03,4.542684078216553,4.565520132203939,4.481125113924645,4.555591557170364,336824000
2019-05-06,4.4642462730407715,4.4764090256840605,4.319037020394975,4.356270004284666,422176000
2019-05-07,4.2969465255737305,4.415844202263601,4.248791674014482,4.415844202263601,555220000
2019-05-08,4.317051887512207,4.3972271144063875,4.257479011874498,4.269393681690666,419168000
2019-05-09,4.224465847015381,4.257727598053425,4.1055686393655755,4.2480471052276485,660248000
2019-05-10,4.190460205078125,4.259217418042389,4.070817787523933,4.1936871941130525,569500000
2019-05-13,3.9330549240112305,4.081490952751725,3.9171687756356715,4.058406337911871,656912000
2019-05-14,4.022165298461914,4.057412660444303,3.9340468935059416,3.9727690907885997,524880000
2019-05-15,3.961103677749634,3.9975919404015254,3.9072398152086056,3.9665643709042584,502320000
2019-05-16,3.976245641708374,4.018939805378158,3.9131979168235937,3.9556435227971924,781088000
2019-05-17,3.88539719581604,4.06361969687564,3.8459302568907963,3.9342967811989062,1022068000
2019-05-20,3.76674747467041,3.8417101036971313,3.7419253211526033,3.786605102796016,572064000
2019-05-21,3.848907709121704,3.8647938563869233,3.7888384293040094,3.827560868877688,361848000
2019-05-22,3.7779176235198975,3.8362493796897947,3.7669957617575585,3.8101863301420575,325868000
2019-05-23,3.656785011291504,3.715613156926222,3.596963818757893,3.715613156926222,591844000
